"date","region","avg_value","zipcode","city"
"2020-03-31","75208",1404,75208,"Dallas"
"2020-04-30","75208",1423,75208,"Dallas"
"2020-05-31","75208",1421,75208,"Dallas"
"2020-06-30","75208",1352,75208,"Dallas"
"2020-07-31","75208",1379,75208,"Dallas"
"2020-08-31","75208",1351,75208,"Dallas"
"2020-09-30","75208",1335,75208,"Dallas"
"2020-10-31","75208",1406,75208,"Dallas"
"2020-11-30","75208",1465,75208,"Dallas"
"2020-12-31","75208",1380,75208,"Dallas"
"2021-01-31","75208",1349,75208,"Dallas"
"2021-02-28","75208",1355,75208,"Dallas"
"2021-03-31","75208",1397,75208,"Dallas"
"2014-01-31","75209",1217,75209,"Dallas"
"2014-02-28","75209",1247,75209,"Dallas"
"2014-03-31","75209",1223,75209,"Dallas"
"2014-06-30","75209",1144,75209,"Dallas"
"2014-07-31","75209",1256,75209,"Dallas"
"2014-08-31","75209",1271,75209,"Dallas"
"2014-11-30","75209",1253,75209,"Dallas"
"2015-01-31","75209",1219,75209,"Dallas"
"2015-02-28","75209",1254,75209,"Dallas"
"2015-03-31","75209",1257,75209,"Dallas"
"2015-04-30","75209",1326,75209,"Dallas"
"2015-05-31","75209",1318,75209,"Dallas"
"2015-06-30","75209",1349,75209,"Dallas"
"2015-07-31","75209",1370,75209,"Dallas"
"2015-08-31","75209",1398,75209,"Dallas"
"2015-09-30","75209",1349,75209,"Dallas"
"2015-11-30","75209",1343,75209,"Dallas"
"2015-12-31","75209",1319,75209,"Dallas"
"2016-01-31","75209",1364,75209,"Dallas"
"2016-02-29","75209",1391,75209,"Dallas"
"2016-03-31","75209",1382,75209,"Dallas"
"2016-04-30","75209",1380,75209,"Dallas"
"2016-05-31","75209",1417,75209,"Dallas"
"2016-06-30","75209",1396,75209,"Dallas"
"2016-07-31","75209",1388,75209,"Dallas"
"2016-08-31","75209",1362,75209,"Dallas"
"2016-09-30","75209",1469,75209,"Dallas"
"2016-10-31","75209",1461,75209,"Dallas"
"2016-11-30","75209",1480,75209,"Dallas"
"2016-12-31","75209",1533,75209,"Dallas"
"2017-01-31","75209",1523,75209,"Dallas"
"2017-02-28","75209",1464,75209,"Dallas"
"2017-03-31","75209",1526,75209,"Dallas"
"2017-04-30","75209",1504,75209,"Dallas"
"2017-05-31","75209",1557,75209,"Dallas"
"2017-06-30","75209",1543,75209,"Dallas"
"2017-07-31","75209",1504,75209,"Dallas"
"2017-08-31","75209",1495,75209,"Dallas"
"2017-09-30","75209",1539,75209,"Dallas"
"2017-10-31","75209",1568,75209,"Dallas"
"2017-11-30","75209",1509,75209,"Dallas"
"2017-12-31","75209",1452,75209,"Dallas"
"2018-01-31","75209",1457,75209,"Dallas"
"2018-02-28","75209",1536,75209,"Dallas"
"2018-03-31","75209",1551,75209,"Dallas"
"2018-04-30","75209",1570,75209,"Dallas"
"2018-05-31","75209",1572,75209,"Dallas"
"2018-06-30","75209",1542,75209,"Dallas"
"2018-07-31","75209",1509,75209,"Dallas"
"2018-08-31","75209",1558,75209,"Dallas"
"2018-09-30","75209",1505,75209,"Dallas"
"2018-10-31","75209",1530,75209,"Dallas"
"2018-11-30","75209",1522,75209,"Dallas"
"2018-12-31","75209",1503,75209,"Dallas"
"2019-01-31","75209",1503,75209,"Dallas"
"2019-02-28","75209",1519,75209,"Dallas"
"2019-03-31","75209",1583,75209,"Dallas"
"2019-04-30","75209",1592,75209,"Dallas"
"2019-05-31","75209",1599,75209,"Dallas"
"2019-06-30","75209",1579,75209,"Dallas"
"2019-07-31","75209",1566,75209,"Dallas"
"2019-08-31","75209",1649,75209,"Dallas"
"2019-09-30","75209",1596,75209,"Dallas"
"2019-10-31","75209",1642,75209,"Dallas"
"2019-11-30","75209",1629,75209,"Dallas"
"2019-12-31","75209",1616,75209,"Dallas"
"2020-01-31","75209",1602,75209,"Dallas"
"2020-02-29","75209",1600,75209,"Dallas"
"2020-03-31","75209",1610,75209,"Dallas"
"2020-04-30","75209",1656,75209,"Dallas"
"2020-05-31","75209",1634,75209,"Dallas"
"2020-06-30","75209",1621,75209,"Dallas"
"2020-07-31","75209",1733,75209,"Dallas"
"2020-08-31","75209",1703,75209,"Dallas"
"2020-09-30","75209",1696,75209,"Dallas"
"2020-10-31","75209",1756,75209,"Dallas"
"2020-11-30","75209",1627,75209,"Dallas"
"2021-01-31","75209",1634,75209,"Dallas"
"2021-02-28","75209",1755,75209,"Dallas"
"2021-03-31","75209",1802,75209,"Dallas"
"2020-05-31","75214",1487,75214,"Dallas"
"2020-06-30","75214",1503,75214,"Dallas"
"2020-07-31","75214",1467,75214,"Dallas"
"2020-08-31","75214",1464,75214,"Dallas"
"2020-09-30","75214",1465,75214,"Dallas"
"2020-10-31","75214",1494,75214,"Dallas"
"2020-11-30","75214",1390,75214,"Dallas"
"2020-12-31","75214",1459,75214,"Dallas"
"2021-01-31","75214",1390,75214,"Dallas"
"2021-02-28","75214",1374,75214,"Dallas"
"2021-03-31","75214",1393,75214,"Dallas"
"2014-01-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",941,75217,"Dallas"
"2014-02-28","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",941,75217,"Dallas"
"2014-03-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",955,75217,"Dallas"
"2014-04-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",946,75217,"Dallas"
"2014-05-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",990,75217,"Dallas"
"2014-06-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",992,75217,"Dallas"
"2014-07-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",986,75217,"Dallas"
"2014-08-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",989,75217,"Dallas"
"2014-09-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",993,75217,"Dallas"
"2014-10-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",997,75217,"Dallas"
"2014-11-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1007,75217,"Dallas"
"2014-12-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",990,75217,"Dallas"
"2015-01-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",990,75217,"Dallas"
"2015-02-28","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",997,75217,"Dallas"
"2015-03-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",974,75217,"Dallas"
"2015-04-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",984,75217,"Dallas"
"2015-05-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",981,75217,"Dallas"
"2015-06-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1001,75217,"Dallas"
"2015-07-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",999,75217,"Dallas"
"2015-08-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",998,75217,"Dallas"
"2015-09-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1015,75217,"Dallas"
"2015-10-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1015,75217,"Dallas"
"2015-11-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1020,75217,"Dallas"
"2015-12-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1036,75217,"Dallas"
"2016-01-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1008,75217,"Dallas"
"2016-02-29","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1029,75217,"Dallas"
"2016-03-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1060,75217,"Dallas"
"2016-04-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1066,75217,"Dallas"
"2016-05-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1059,75217,"Dallas"
"2016-06-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1101,75217,"Dallas"
"2016-07-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1094,75217,"Dallas"
"2016-08-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1124,75217,"Dallas"
"2016-09-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1100,75217,"Dallas"
"2016-10-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1104,75217,"Dallas"
"2016-11-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1108,75217,"Dallas"
"2016-12-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1110,75217,"Dallas"
"2017-01-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1124,75217,"Dallas"
"2017-02-28","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1117,75217,"Dallas"
"2017-03-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1123,75217,"Dallas"
"2017-04-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1139,75217,"Dallas"
"2017-05-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1158,75217,"Dallas"
"2017-06-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1148,75217,"Dallas"
"2017-07-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1155,75217,"Dallas"
"2017-08-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1151,75217,"Dallas"
"2017-09-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1125,75217,"Dallas"
"2017-11-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1143,75217,"Dallas"
"2017-12-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1144,75217,"Dallas"
"2018-01-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1185,75217,"Dallas"
"2018-02-28","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1162,75217,"Dallas"
"2018-03-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1179,75217,"Dallas"
"2018-04-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1202,75217,"Dallas"
"2018-05-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1189,75217,"Dallas"
"2018-06-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1199,75217,"Dallas"
"2018-07-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1201,75217,"Dallas"
"2018-08-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1192,75217,"Dallas"
"2018-09-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1214,75217,"Dallas"
"2018-10-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1246,75217,"Dallas"
"2018-11-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1248,75217,"Dallas"
"2018-12-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1234,75217,"Dallas"
"2019-01-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1226,75217,"Dallas"
"2019-02-28","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1232,75217,"Dallas"
"2019-03-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1234,75217,"Dallas"
"2019-04-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1259,75217,"Dallas"
"2019-05-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1270,75217,"Dallas"
"2019-06-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1290,75217,"Dallas"
"2019-07-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1269,75217,"Dallas"
"2019-08-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1289,75217,"Dallas"
"2019-09-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1296,75217,"Dallas"
"2019-10-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1272,75217,"Dallas"
"2019-11-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1254,75217,"Dallas"
"2019-12-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1262,75217,"Dallas"
"2020-01-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1257,75217,"Dallas"
"2020-02-29","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1272,75217,"Dallas"
"2020-03-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1284,75217,"Dallas"
"2020-04-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1270,75217,"Dallas"
"2020-05-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1375,75217,"Dallas"
"2020-06-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1235,75217,"Dallas"
"2020-07-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1373,75217,"Dallas"
"2020-08-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1382,75217,"Dallas"
"2020-09-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1281,75217,"Dallas"
"2020-10-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1362,75217,"Dallas"
"2020-11-30","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1336,75217,"Dallas"
"2020-12-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1204,75217,"Dallas"
"2021-01-31","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1202,75217,"Dallas"
"2021-02-28","75217; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1239,75217,"Dallas"
"2014-02-28","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1205,75218,"Dallas"
"2014-03-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1251,75218,"Dallas"
"2014-04-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1179,75218,"Dallas"
"2014-05-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1214,75218,"Dallas"
"2014-06-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1230,75218,"Dallas"
"2014-07-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1264,75218,"Dallas"
"2014-08-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1228,75218,"Dallas"
"2014-09-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1303,75218,"Dallas"
"2014-12-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1283,75218,"Dallas"
"2015-01-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1309,75218,"Dallas"
"2015-02-28","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1308,75218,"Dallas"
"2015-03-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1310,75218,"Dallas"
"2015-04-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1273,75218,"Dallas"
"2015-05-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1305,75218,"Dallas"
"2015-06-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1324,75218,"Dallas"
"2015-07-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1316,75218,"Dallas"
"2015-09-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1367,75218,"Dallas"
"2015-11-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1360,75218,"Dallas"
"2015-12-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1410,75218,"Dallas"
"2016-01-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1382,75218,"Dallas"
"2016-02-29","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1390,75218,"Dallas"
"2016-03-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1387,75218,"Dallas"
"2016-04-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1409,75218,"Dallas"
"2016-05-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1396,75218,"Dallas"
"2016-06-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1422,75218,"Dallas"
"2016-07-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1443,75218,"Dallas"
"2016-08-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1450,75218,"Dallas"
"2016-09-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1486,75218,"Dallas"
"2016-10-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1457,75218,"Dallas"
"2016-11-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1454,75218,"Dallas"
"2016-12-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1440,75218,"Dallas"
"2017-01-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1468,75218,"Dallas"
"2017-02-28","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1433,75218,"Dallas"
"2017-03-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1446,75218,"Dallas"
"2017-04-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1335,75218,"Dallas"
"2017-06-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1493,75218,"Dallas"
"2017-07-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1534,75218,"Dallas"
"2017-08-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1495,75218,"Dallas"
"2017-09-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1515,75218,"Dallas"
"2017-10-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1535,75218,"Dallas"
"2017-11-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1503,75218,"Dallas"
"2017-12-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1493,75218,"Dallas"
"2018-01-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1486,75218,"Dallas"
"2018-02-28","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1499,75218,"Dallas"
"2018-03-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1488,75218,"Dallas"
"2018-04-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1532,75218,"Dallas"
"2018-05-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1524,75218,"Dallas"
"2018-06-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1516,75218,"Dallas"
"2018-07-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1512,75218,"Dallas"
"2018-08-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1480,75218,"Dallas"
"2018-09-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1568,75218,"Dallas"
"2018-10-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1562,75218,"Dallas"
"2018-11-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1561,75218,"Dallas"
"2018-12-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1545,75218,"Dallas"
"2019-01-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1587,75218,"Dallas"
"2019-02-28","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1591,75218,"Dallas"
"2019-03-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1567,75218,"Dallas"
"2019-04-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1566,75218,"Dallas"
"2019-05-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1612,75218,"Dallas"
"2019-06-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1618,75218,"Dallas"
"2019-07-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1646,75218,"Dallas"
"2019-08-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1631,75218,"Dallas"
"2019-09-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1630,75218,"Dallas"
"2019-10-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1610,75218,"Dallas"
"2019-11-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1588,75218,"Dallas"
"2019-12-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1575,75218,"Dallas"
"2020-01-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1597,75218,"Dallas"
"2020-02-29","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1575,75218,"Dallas"
"2020-03-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1582,75218,"Dallas"
"2020-04-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1580,75218,"Dallas"
"2020-05-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1584,75218,"Dallas"
"2020-06-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1644,75218,"Dallas"
"2020-07-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1660,75218,"Dallas"
"2020-08-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1540,75218,"Dallas"
"2020-09-30","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1656,75218,"Dallas"
"2020-10-31","75218; TX; Dallas-Fort Worth-Arlington; Dallas County; Dallas",1657,75218,"Dallas"
